stone_id,name,runic,transliteration,translation,page_url,image_url
G 90,"G 90 - Gotland: Sigdes, Burs",᛭ᛒᛁᛚ,÷ bil,-,https://www.christerhamp.se/runor/gamla/g/g90.html,https://www.christerhamp.se/runor/gamla/g/g90s.jpg
G 92,"G 92 - Gotland: Bosarve, När",,...- stan ' yftir ' sun * sa ' saimaþi ' siour ...,"... sten över sin son, han (?) ...",https://www.christerhamp.se/runor/gamla/g/g92-1.html,https://www.christerhamp.se/runor/gamla/g/g92-1s.jpg
G 95,"G 95 - Gotland: Siglaifs, När",,urad^þit,-,https://www.christerhamp.se/runor/gamla/g/g95.html,https://www.christerhamp.se/runor/gamla/g/g95s.jpg
G 97,G 97 - Gotland: Etelhems kyrka,,huatr : let kear- · futkar bos,Hägvald lät göra ... dopfunt ...,https://www.christerhamp.se/runor/gamla/g/g97.html,https://www.christerhamp.se/runor/gamla/g/g97s.jpg
G 98,G 98 - Gotland: Etelhem,,mk mrla wrta(a),Merila gjorde mig,https://www.christerhamp.se/runor/gamla/g/g98.html,https://www.christerhamp.se/runor/gamla/g/g98s.jpg
G 99,G 99 - Gotland: Lye kyrka,,+ iaka^upr · i · litla^ronum · ha^n · lit · gia^ra þinna · stain · yvir · fa^þu^r · sin · o^la^f · o^k · bro^yþr · sina · liknuiþ · o^k · simo^n · biþim · f(i) þaim · o^k · a^llum · krisnum · sia^lum · o^k · þa · ua^r · liþit a^f · guz · by^rþ · fiu^rta^n · hu^nt^ra^þ · a^r o^k · ainu · are · minna · þen · {V}·tihi · a^r · o^k · i · þi · a^ri · brima^þi · k · o^k · r · su^nudahr · i · {(X)I} · ra^þu,Jakob i Lilla Rone han lät göra denna sten över sin fader Olaf och sina bröder Liknvid och Simon. Låt oss be för dem och alla kristna själar. Och då hade förflutit från Guds födelse fjorton hundra år och ett år mindre än 5tio.  Och i det året primade och söndag i 11 raden.,https://www.christerhamp.se/runor/gamla/g/g99.html,https://www.christerhamp.se/runor/gamla/g/g99s.jpg
G 100,G 100 - Gotland: Lye kyrka,,+ þinna · sten : þa · lit · husfru · ru^þvi · giera · yfir sin · bo^nda · ia^ko^p · i · ma^na^ga^rd^um · sum · skutin · ua^rþ · ihel · miþ · en : pyrsu·stin · a^f · uis·bo^rh · þa · en · ku^nuu^ng · erik · ua^r · bi·sta^lla^þ · pa · þi · fo^r·nemda · slot · en · þa ·· ua^r · liþit · a^f · guz · by^r(þ) · fiu^rta^n · hu^nd^ra^þ : a^r · o^k · ainu : a^ri · minna · þen : fem(t)igi : a^r · biþium · þet : et · guþ : na^þi · ha^nz · sia^l · o^k · a^llum · krisnum · sia^lum : amen,"Denna sten lät husfru Rudvi göra över sin man, Jakob i Mannagården, som blev skjuten ihjäl med en bössosten från Visborg, då konung Erik var belägrad på det nämnda slottet. Och då hade förflutit från Guds födelse fjorton hundra år och ett år mindre än femtio år. Vi ber att Gud nåde hans själ och alla kristna själar. Amen.",https://www.christerhamp.se/runor/gamla/g/g100.html,https://www.christerhamp.se/runor/gamla/g/LÄNKs.jpg
G 101,G 101 - Gotland: Lye kyrka,,+ gairual^tr : i : lyum : han : lit gera : hua-- : (h)-ta : yfir : [sin : sun : iakaubr : roþui]la:arfi --sn ... ...nhnuiþr : þair : lut[u : ep]tir : han : gairual^t : i : lyom,Gairvald i Lye han lät göra detta valv över sin son. Jakob i Rotarve ... och Ragnvid de ärvde efter Gairvald i Lye.,https://www.christerhamp.se/runor/gamla/g/g101.html,https://www.christerhamp.se/runor/gamla/g/g101s.jpg
G 102,G 102 - Gotland: Lye kyrka,,: botolfr : megensa^rfa : li(t) : giara : stain : [hissan : o^k : leggþi : yfir] : petar : fadur : sen^a :,"Botulv i Megensarve lät göra denna sten och lade den över Peter, sin fader",https://www.christerhamp.se/runor/gamla/g/g102.html,https://www.christerhamp.se/runor/gamla/g/g102s.jpg
G 103,G 103 - Gotland: Lye kyrka,,÷ [iuan] : i mana:gar[þ]um : han : l[it] : ger[a] : hin[na] : s[ta]in : yfir : si[n] : faþ[u- :] (b)[o]tu[lf] : [ok] : hans : [m---] : bo:t...o : ok : r[o]þu[iþ : -- : ---]k : gerin : uel [: ok] : biþin : fyri : þai[ra] : sial : aldra [... i : kuþ:i : ... : u...] mik,Johan i Mannagården han lät göra denna sten över sin fader Botulv och hans släkting Bot ... och Rotvid ... Gör väl och be för deras själar ... Gud ... mig,https://www.christerhamp.se/runor/gamla/g/g103.html,https://www.christerhamp.se/runor/gamla/g/g103s.jpg
G 104 AA,G 104 AA - Gotland: Lye kyrka,,syto hera : gesus : kristus : giak : biþr : þik : firi : þa sy[n-]h : ok : toryyfilsi : þinn suyta : mo^ ^fru ma^ria : mo^uy ¶ -------na-s-þa---t,"Söta herre Jesus Kristus, jag ber dig för den synd och bedrövelse, din söta moder fru Maria ...",https://www.christerhamp.se/runor/gamla/g/g104aa.html,https://www.christerhamp.se/runor/gamla/g/g104aas.jpg
G 104 AC,G 104 AC - Gotland: Lye kyrka,,(h)elb mari- ----,Hjälpe Maria ...,https://www.christerhamp.se/runor/gamla/g/g104ac.html,https://www.christerhamp.se/runor/gamla/g/g104acs.jpg
G 104 AE,G 104 AE - Gotland: Lye kyrka,,(h)elb m-(r)---,Hjälpe Maria ...,https://www.christerhamp.se/runor/gamla/g/g104ae.html,https://www.christerhamp.se/runor/gamla/g/g104aes.jpg
G 104 AG,G 104 AG - Gotland: Lye kyrka,,tenna · om · konst,-,https://www.christerhamp.se/runor/gamla/g/g104ag.html,https://www.christerhamp.se/runor/gamla/g/g104ags.jpg
G 104 BA,G 104 BA - Gotland: Lye kyrka,,m---- : ia^lppi os ...lisai : m^a^rla ma...a... : gyri os,Maria hjälpe oss ...,https://www.christerhamp.se/runor/gamla/g/g104ba.html,https://www.christerhamp.se/runor/gamla/g/g104bas.jpg
G 104 BB,G 104 BB - Gotland: Lye kyrka,,o^la^f o^k ia^ko^b uakada,Olaf och Jakob ...,https://www.christerhamp.se/runor/gamla/g/g104bb.html,https://www.christerhamp.se/runor/gamla/g/g104bbs.jpg
G 104 C,G 104 C - Gotland: Lye kyrka,,miskuni + us guþ k þa^un helg- ' kirk--,"Ha misskund med oss, Gud och den heliga kyrkan",https://www.christerhamp.se/runor/gamla/g/g104c.html,https://www.christerhamp.se/runor/gamla/g/g104cs.jpg
G 105,G 105 - Gotland: Lye kyrka,,mathis iohannes ma-iksen hans mariksen,Mattis Johannes Mariksen Hans Mariksen,https://www.christerhamp.se/runor/gamla/g/g105b.html,https://www.christerhamp.se/runor/gamla/g/g105bs.jpg
G 107 D,G 107 D - Gotland: Garda kyrka,,uir : haffum : rist : ibtir laurfian :,Vi har ristat efter ...,https://www.christerhamp.se/runor/gamla/g/g107.html,https://www.christerhamp.se/runor/gamla/g/g107ds.jpg
G 108,G 108 - Gotland: Alskogs kyrka,,hr hialpi : u(s) : -aun : -(e)lh(a) (k)irki(a) maria,Hjälpe oss den heliga kyrkan,https://www.christerhamp.se/runor/gamla/g/g108.html,https://www.christerhamp.se/runor/gamla/g/g108s.jpg
G 109,"G 109 - Gotland: Ollaifs, Alskog",,aft : rualta : faþur : . . .,Efter Roalde fader ...,https://www.christerhamp.se/runor/gamla/g/g109.html,https://www.christerhamp.se/runor/gamla/g/g109s.jpg
G 110,G 110 - Gotland: Tjängvide,,"fuorkhn... ...fuţr-...
... (r)aisti stain in aft iurulf bruţur sin ÷ sikuif(i)r(t)(u)(a)(n)k(i)sifil","... reste stenen efter Hjorulf, sin broder ...",https://www.christerhamp.se/runor/gamla/g/g110.html,https://www.christerhamp.se/runor/gamla/g/g110s.jpg
G 111,G 111 - Gotland: Ardre kyrka,,siba : raisti : stain : eftir : roþiauþ : kunu : sina : totur : roþkais : i : ankum : to : unk fran : ofurmagum,"Simpa reste stenen efter Rodiaud, sin hustru, dotter till Rodgair i Anga. Hon dog ung från minderåriga",https://www.christerhamp.se/runor/gamla/g/g111-1.html,https://www.christerhamp.se/runor/gamla/g/g111s.jpg
G 112,G 112 - Gotland: Ardre kyrka,,siba : lit × kearua × stain × hebtiR × totuR × sina auk × roţiauţar,Simpa lät göra stenen efter sin och Rodiauds dotter,https://www.christerhamp.se/runor/gamla/g/g112-1.html,https://www.christerhamp.se/runor/gamla/g/g112s.jpg
G 113,G 113 - Gotland: Ardre kyrka,,÷ utar + ak + kaiRuatr + ak + aiuatr + þaR + setu + stain + ebtir + likna(t) + faþur ÷ sen +,"Ottar och Gairvat och Aivat de satte stenen efter Liknat, sin fader.",https://www.christerhamp.se/runor/gamla/g/g113-1.html,https://www.christerhamp.se/runor/gamla/g/g113-1s.jpg
G 114,G 114 - Gotland: Ardre kyrka,,": syniR : likna(t)(a)- ... ...(a)rua : merki : kut : ebtir : ailikni : kunu : koþa : moþur :
...(s) : auk : kaiRuataR : auk : liknuiaR :
: kuþ a-... ... ...(n) : heni : auk : kieruantum : merki : m-... ...ua : aR : men : sin :
...(R) : i : karþum : aR : uaR : ui(u)(e) meR :: (h)...","Liknats söner [lät göra] ett gott minnesmärke efter Ailikn, en god kvinna, moder
[till Aivat och Ottar] och Gairvat och Liknvi. Gud [och Guds moder vare nådig] mot henne och mot dem som göra minnesvården, [den största] som
man kan se ... i Garda, som var hos Viv[?] ...",https://www.christerhamp.se/runor/gamla/g/g114.html,https://www.christerhamp.se/runor/gamla/g/g114-1s.jpg
G 115,G 115 - Gotland: Gammelgarns kyrka,,÷ gesus : krist : na=ţi : ha=luia : sia=l : u=nga=ga=na : husbra=ya : a=ngua:smis : dot=r hu(l)ls : hier : huer : sum : a=sir : biţi : pata=no=st=u : firi : haluia : sia=l : ma=gista=s : (g)efs : gerţi : mik : bot=uiţr : smiţr : lit : gera mik : (a)...-m ÷ (i)...- naţi : us : sihţa=ţ : ha=ns : husbryia : sum : ... bi(ţ)-...,"Jesus Kristus var nĺdig mot Hallves själ! Ung-Gannis husfru, Anga-smeds dotter vilar här. Vem som ser, be fadervĺr för Hallves själ. Magister Gefs (?) gjorde mig. Botvid smed lät göra mig ... nĺde oss. Sigtjod, hans hustru, som ... be",https://www.christerhamp.se/runor/gamla/g/g115.html,https://www.christerhamp.se/runor/gamla/g/g115s.jpg
G 116,"G 116 - Gotland: Smiss, Kr‰klingbo",,... ...ansi : eftir : mutifu : sun sin : asy : sa-...,"... efter Mutifu, sin son ...",https://www.christerhamp.se/runor/gamla/g/g116.html,https://www.christerhamp.se/runor/gamla/g/g116.jpg
G 118,G 118 - Gotland: Anga kyrka,,÷ folkar : i : austerpy ÷: han : lhit : kera mik : yvir : sin : sun : rohlla÷ik : gesus : kristus : naþ(i) : hans : sial : o=k : allum : krisnum * sialum : amen : amen ÷,"Folkar i Österby, han lät göra mig över sin son Rodleik. Jesus Kristus nåde hans själ och alla kristna själar. Amen. Amen.",https://www.christerhamp.se/runor/gamla/g/g118.html,https://www.christerhamp.se/runor/gamla/g/g118s.jpg
G 119,G 119 - Gotland: Anga kyrka,,--o : ger(þ)(u) ...R kirkiu : þisa : hehmu=ndr : miþ : fiau--m : eykium : ok liknuiþr miþ tuaim eykium : ok hehuiþr miþ ... botuiþr miþ ainum : eyk : ok : ahnmundr  likuiþr miþ : ainum eyk : : ok fargaiR : miþ : tuaim : eykiu:m roeaikr miþ ainum : eyk : ok ioan miþ tuaim : eykium : ok : hahuer miþ : ainum : eyk : ok sihulfr miþ : tuaim : eykium ok roþualr miþ : ainum : eyk : ok ronuiþr miþ tuaim eykium : ok haluatr miþ : ainum eyk ok : alt þit : fulk : sum : hiar : hafr : arfuþi : haft : baþi : nemt : ok : onemt : þa : misku-i : þaim : guþ : baþi : lifanti : ok : dauþum,"... de(?) gjorde denna kyrka, Hegmund med fyra oxar och Liknvid med två oxar och Hegvid med ... Botvid med en oxe och Agnmund [och] Liknvid med en oxe och Fargeir med två oxar, Rodleik med en oxe och Johan med två oxar och Hegver med en oxe och Sigulf med två oxar och Rodvald med en oxe och Ronvid med två oxar och Halvat med en oxe. Och allt detta folk som har haft ... här, både nämnda och onämnda, må Gud ha misskund med dem, både levande och döda.",https://www.christerhamp.se/runor/gamla/g/g119.html,https://www.christerhamp.se/runor/gamla/g/g119s.jpg
G 120,G 120 - Gotland: Anga kyrka,,þaun : litu : gera : limnink : þisa : fyriR : liknuiþaR : sial ok fyriR : botliknaR sial tygia : syskyna sialiR haluarþr : gerþi : han : iR s=kultr minas : þaiRa,"De lät göra denna målning för Liknvids själ och för Botlikns själ, två lyckosamma syskon. Hallvar gjorde. Han är skyldig att minnas dem.",https://www.christerhamp.se/runor/gamla/g/g120.html,https://www.christerhamp.se/runor/gamla/g/g120s.jpg
G 122,G 122 - Gotland: Buttle kyrka,,÷: hier : huilis : hera : ioan : raþa=rs : sun : af : at=ligabo * bi,"Här vilar herr Johan Radar, son av Atlingbo",https://www.christerhamp.se/runor/gamla/g/g122.html,https://www.christerhamp.se/runor/gamla/g/g122.jpg
G 123,G 123 - Gotland: Vänge kyrka,,...[n :] rouar : ---a-uiu... siat : pegia feiga : auþuatr : gerþi * þita hualf : gaiRualr : i ueskini : ris...,"... Roar ... själ, både fader och son. Audvat gjorde detta valv. Gairvald i Väskinde ristade runorna.",https://www.christerhamp.se/runor/gamla/g/g123.html,https://www.christerhamp.se/runor/gamla/g/g123.jpg
G 125,G 125 - Gotland: Vänge kyrka,,...tik : ilu : --r : ut : b :,-,https://www.christerhamp.se/runor/gamla/g/g125.html,https://www.christerhamp.se/runor/gamla/g/g125s.jpg
G 126,G 126 - Gotland: Guldrupe kyrka,,potolbar : karassa : han : kaup:te : messo:haku:lin : i takn :,"Botulf Krasse, han köpte mässhaken i Aachen",https://www.christerhamp.se/runor/gamla/g/g126.html,https://www.christerhamp.se/runor/gamla/g/g126s.jpg
G 127,G 127 - Gotland: Guldrupe kyrka,,afe maraa : garasia : p(l)ena,"Ave Maria, gratia plena",https://www.christerhamp.se/runor/gamla/g/g127.html,https://www.christerhamp.se/runor/gamla/g/g127s.jpg
G 128,G 128 - Gotland: Guldrupe kyrka,,[uil]lin ir : lyţa : hut : iak : uil : gerra : (l)egia : -ug-abrr-(t) : likit : ikinn : ... [skulin ... : nn] : s(y)ika : uir : biţ:um : us : i...,"Vill ni höra vad jag vill göra, ligga(?) ... skulle svika / söka. Vi ber för oss ...",https://www.christerhamp.se/runor/gamla/g/g128.html,https://www.christerhamp.se/runor/gamla/g/g128s.jpg
G 134,G 134 - Gotland: Sjonhems kyrka,,roţuisl : auk : roţalf : ţau : litu : raisa : staina : eftir : sy-... ţria : ţina : eftir : roţfos : han : siku : blakumen : i : utfaru kuţ : hialbin : sial : roţfoaR kuţ : suiki : ţa : aR : han : suiu :,"Rodvisl och Rodälv de lät resa stenarna efter sina tre söner. Denna sten efter Rodfos. Honom svek valackar, dĺ han var i utfärd. God hjälpe Rodfos själ. Gud svike dem som svek honom",https://www.christerhamp.se/runor/gamla/g/g134.html,https://www.christerhamp.se/runor/gamla/g/g134s.jpg
G 135,G 135 - Gotland: Sjonhems kyrka,,þina : eftir : a(i)--- : --- : --rþ : tauþr : a : ui(t)au : systriR : [tuaR] ...-R : bryþr : þria : roþanþr : auk : roþkutr : roþar : auk : þorstain : þiR : iRu : faþur:bryþr,"denna efter Ei ... [som] dog på Vindö. Systrar två ... bröder tre. Rodvald och Rodgaut, Rodar och Torsten, de är farbröder",https://www.christerhamp.se/runor/gamla/g/g135.html,https://www.christerhamp.se/runor/gamla/g/g135s.jpg
G 138,G 138 - Gotland: Halla kyrka,,...rti : le(g)iR : koþ(r) : ---... ...-na : has : lit : rist : kuml : a- : (k)aiRielmR : ... : ainika : sun : þaiRa ·: trabu : leybika- : ... ...naR : at : feþrka : baþa : kuþ : -(e)... ...,"... god läkare[?] ... hans hustru lät rista/resa minnesmärket efter Gairhjälm ... deras ende son
dräpte lybeckare ... stenar[?] efter far och son, de båda. Gud hjälpe ...",https://www.christerhamp.se/runor/gamla/g/g138.html,https://www.christerhamp.se/runor/gamla/g/g138-1s.jpg
G 139,G 139 - Gotland: Halla kyrka,,si up at a^uhun : run,"Se upp, på det att ögonen må finna ro.",https://www.christerhamp.se/runor/gamla/g/g139.html,https://www.christerhamp.se/runor/gamla/g/g139as.jpg
G 140,G 140 - Gotland: Halla kyrka,,... um to^lf mark,... om tolv mark,https://www.christerhamp.se/runor/gamla/g/g140.html,https://www.christerhamp.se/runor/gamla/g/g140as.jpg
G 141,"G 141 - Gotland: Unsarve, Halla",,... (l)ikmuntaR : i slitaka--... ...,... Liknmund i Slitegård ...,https://www.christerhamp.se/runor/gamla/g/g141.html,https://www.christerhamp.se/runor/gamla/g/g141s.jpg
G 142 E,G 142 E - Gotland: Ganthems kyrka,,-uþ(o)rkh...,fuþorkh...,https://www.christerhamp.se/runor/gamla/g/g142e.html,https://www.christerhamp.se/runor/gamla/g/g142es.jpg
G 142 F-G,G 142 F-G - Gotland: Ganthems kyrka,,(f)uþ(o)r-h---(s)--lm ... risti · mik,... ristade mig,https://www.christerhamp.se/runor/gamla/g/g142f.html,https://www.christerhamp.se/runor/gamla/g/g142fs.jpg
G 142 H,G 142 H - Gotland: Ganthems kyrka,,beto kumb...,Peto Kumble,https://www.christerhamp.se/runor/gamla/g/g142h.html,https://www.christerhamp.se/runor/gamla/g/g142hs.jpg
G 142 I,G 142 I - Gotland: Ganthems kyrka,,fuþorkhfuþorkh-,-,https://www.christerhamp.se/runor/gamla/g/g142i.html,https://www.christerhamp.se/runor/gamla/g/g142is.jpg
G 143,"G 143 - Gotland: Burge, Dalhem",,e e=li l,-,https://www.christerhamp.se/runor/gamla/g/g143.html,https://www.christerhamp.se/runor/gamla/g/g143s.jpg
G 151,G 151 - Gotland: Norrlanda kyrka,,iakaupr ÷ ok ÷ rol--n ÷ litu ÷ gera ÷ þina stain ÷ eptirR ÷ altuiþ ÷ sin ÷ sun,"Jakob och Ro(d)likn[?] lät göra denna sten efter Aldvid, sin son.",https://www.christerhamp.se/runor/gamla/g/g151.html,https://www.christerhamp.se/runor/gamla/g/g151s.jpg
G 152 C,G 152 C - Gotland: Norrlanda kyrka,,herra ÷ iua^n ÷ lundi : han atti : mik : um : tiu : aar,"Herr Johan [från] Lunde, han ägde mig [dvs. var sockenpräst] i tio år.",https://www.christerhamp.se/runor/gamla/g/g152c.html,https://www.christerhamp.se/runor/gamla/g/g152cs.jpg
G 155,G 155 - Gotland: Hörsne kyrka,,gaRualtr · iarnnaþi · tur,Gairvald järnbeslog dörren,https://www.christerhamp.se/runor/gamla/g/g155.html,https://www.christerhamp.se/runor/gamla/g/g155s.jpg
G 156,G 156 - Gotland: Gothems kyrka,,...-l : skialtar : auk : isakr : au... ...,... sköld(?) och Isak och ...,https://www.christerhamp.se/runor/gamla/g/g156.html,https://www.christerhamp.se/runor/gamla/g/g156s.jpg
G 157,G 157 - Gotland: Gothems kyrka,,. . . uþurfratagR - u - a . . .,-,https://www.christerhamp.se/runor/gamla/g/g157.html,https://www.christerhamp.se/runor/gamla/g/g157s.jpg
G 158,G 158 - Gotland: Gothems kyrka,,hier h[u]ili- kair(u)atr : -...-a...---t--oa-o...lir- -...þ-...a--h...o... ...(k)... kairuat^r u...-...-r(i)---ok-...--...ti(r) ha^n kuam firi kunu^nk ok irkibiskub ok oa^rn bisku(b) ----...-----l-----(i)r so uilt(i) kuþ ha^num -(l) so la^ku ua^r sta^nka^r sum þors uar su^nut-hr ok lahr bri-þi,"Här vilar Gairvat ... Gairvat ... han kom inför konungen och ärkebiskopen och vår biskop ... Så
ville Gud honom väl(?). Så länge sedan var jämmeråret(?) som þ var söndag(sruna) och l primade [dvs.
var primruna] ...",https://www.christerhamp.se/runor/gamla/g/g158.html,https://www.christerhamp.se/runor/gamla/g/g158s.jpg
G 159,G 159 - Gotland: Gothems kyrka,,,Hvatr Benedikt Jakob skräddare Erngisl,https://www.christerhamp.se/runor/gamla/g/g159.html,https://www.christerhamp.se/runor/gamla/g/g159a.jpg
G 161,G 161 - Gotland: Fröjels kyrka,,+ [o]l-(f) : [... litu : kiara : stain : ţana : ufir : sin : sun : b]u(t)a(i)[- u]-------s-afiţi... -(o)ţur ruţu(i)- ... bat-rn(o)(s)...ur : firir ţaira (s)ial ---...u--...---...----- -l-n...--a--- :,Olaf ... lät göra denna sten över sin son Botgeir (?) ... moder Rodve ... för deras själar ...,https://www.christerhamp.se/runor/gamla/g/g161.html,https://www.christerhamp.se/runor/gamla/g/g161s.jpg
G 164,G 164 - Gotland: Klinte kyrka,,:+: miþ naþum guz : roþualdr : af · hundingium : hafr : fiavit : ...[da : dail : fyri : sin : sial : ok : sinz : faþur : sial : ok : aluaz : sial :],"Med Guds nåd. Rodvald från Hunninge har givit [tionde]delen (av sin jordegendom) för sin själ och
sin faders själ och Hallvats själ.",https://www.christerhamp.se/runor/gamla/g/g164.html,https://www.christerhamp.se/runor/gamla/g/g164s.jpg
G 166,G 166 - Gotland: Klinte kyrka,,+ iuan : smiðrinn : ganuiða:arvi : uiþr : riða:nes : biþin : byn : ok : ba=lir : nostru : firi : þair[a : s]-...,Johan smed från Gannarve vid Ridanäs. Be en bön och fadervår för deras själar.,https://www.christerhamp.se/runor/gamla/g/g166.html,https://www.christerhamp.se/runor/gamla/g/g166s.jpg
G 169,G 169 - Gotland: Klinte kyrka,,...-af s...(u)k...n...-u... :,-,https://www.christerhamp.se/runor/gamla/g/g169.html,https://www.christerhamp.se/runor/gamla/g/g169s.jpg
G 170,G 170 - Gotland: Hejde kyrka,,+ betin * fyrre * petars sia=l ka=upa=rfa : ha=n : to : sia=u nat=um efder ny ta= =ua=r : o : o=k : k : prim : i : fiurta=ndo rato,Be för Peters av Kauparve själ. Han dog sju nätter efter ny. O och K [var då] prim i fjärde raden.,https://www.christerhamp.se/runor/gamla/g/g170.html,https://www.christerhamp.se/runor/gamla/g/g170s.jpg
G 173,G 173 - Gotland: Väte kyrka,,...iþr : botulfs : moþir : af uestr:huetium : ok ÷ botaiþr : hanz : husfroia : mundualz : systir : a=f rigaim : huer sum : þita -...,"... Botulfs moder från Västerväte och Botheid, hans husfru, Mundvalds syster från Ringhems. Vem som detta ...",https://www.christerhamp.se/runor/gamla/g/g173.html,https://www.christerhamp.se/runor/gamla/g/g173s.jpg
G 174,G 174 - Gotland: Väte kyrka,,+ hust=ru ga=rt=rt=ud e(t)-...-... : bo=ren : i : melno : ha=n : lit : ha=ga : t(i)-sa stain : yvir : sen : bo=nđa :,"Hustru Gertrud ... född i Mölner, hon lät hugga denna sten över sin man.",https://www.christerhamp.se/runor/gamla/g/g174.html,https://www.christerhamp.se/runor/gamla/g/g174.jpg
